"State	",District,Sub-District (Tehsil),nitrogen,phosphorus,potassium,temperature,humidity,soil_ph,rainfall,soc,cec,sand,silt,clay,soil_moisture,water_holding
,,,8,12,10,36.93023634,95.08959036,8.020327093,118.3271968,7.333333333,9.1,13.13333333,68.26666667,18.6,,
,,,29,29,6,35.00770946,95.07338667,7.886687455,113.328978,26,12.1,37.3,50.5,12.15,,
,,,15,7,13,26.92437396,97.17472834,7.319081963,114.3117197,42,26.9,48.5,30.05,21.45,,
,,,8,6,8,29.6193903,99.19682723,7.41507939,113.9995146,12,5.466666667,36.86666667,56.93333333,6.2,,
,,,42,16,16,22.84549921,95.49676154,8.107194894,107.0862095,19,8.35,22.65,66.35,11,,
,,,33,25,10,12.51787264,97.91920817,7.793150693,103.2005992,8.333333333,7.566666667,24.93333333,61.7,13.36666667,,
,,,63,67,51,37.67965213,96.07211311,6.99704278,243.0745066,1.5,2.8,89.3,6.65,4.05,,
,,,60,45,46,45.36172329,95.32979467,6.77354927,88.46607497,47.66666667,46.43333333,5.633333333,41.73333333,52.63333333,,
,,,47,46,56,41.1085042,95.699314,6.95399652,119.2653877,9.5,10.85,8.65,71.15,20.2,,
,,,41,64,54,37.80625577,96.72084038,6.757565386,235.6133585,10.25,11.1,3.175,77.45,19.375,,
,,,33,67,46,45.92788023,94.57980554,7.146462757,196.2408242,8.5,9.5,6.15,78.7,15.1,,
,,,72,67,46,36.20354169,97.4974366,7.201374943,203.4044028,19,9.233333333,47.63333333,39.36666667,13,,
,,,70,61,51,35.52676432,97.40259823,7.187031276,197.5282582,5.333333333,4.233333333,57.43333333,29.46666667,13.1,,
,,,36,64,48,25.12945261,98.39595877,7.038781591,191.7760562,14.25,10,12.85,66.95,20.2,,
,,,40,67,55,31.39070281,95.35870511,6.941345146,202.0572747,11.33333333,9.866666667,9.733333333,71.4,18.86666667,,
,,,71,63,48,43.02683302,99.23305258,7.203277444,186.6762324,14.5,7.2,37.05,54.4,8.6,,
,,,60,50,48,45.08417154,96.28967655,6.960194756,197.402901,11.33333333,20.43333333,28.43333333,33.63333333,37.86666667,,
,,,61,46,54,35.16358781,96.03498177,7.056183129,47.271547,18.66666667,11.83333333,47.1,41.63333333,11.26666667,,
,,,46,63,55,31.8939642,95.94950892,6.945031831,232.7046126,12,7.433333333,14,71.36666667,14.6,,
,,,58,56,49,33.77148725,97.7009102,6.701304375,63.62250788,6.5,5.95,61.65,29.7,8.65,,
,,,71,59,55,38.86526834,97.71441118,7.199625006,141.1736926,12.66666667,16.43333333,8.966666667,67.23333333,23.8,,
,,,58,57,50,39.73086578,99.33799887,6.892920309,172.4788062,13.5,8.3,32.75,54.15,13.1,,
,,,51,54,54,41.13280272,98.31925991,6.740350669,77.71566883,22,21.55,31.25,42,26.75,,
,,,40,50,53,34.94791841,95.32878265,7.135638028,78.85085502,8.333333333,4.6,41.93333333,50.16666667,7.9,,
,,,56,64,48,29.88259533,96.13373922,6.923490955,149.9107557,10,7.966666667,35.93333333,51.93333333,12.13333333,,
,,,59,56,52,41.74918879,96.0625641,7.202001442,105.8841531,9.333333333,8.366666667,23.26666667,62.26666667,14.46666667,,
,,,41,51,54,34.78834716,99.39199329,6.90533053,51.07048113,22.33333333,6.733333333,36.53333333,55.86666667,7.6,,
,,,60,66,46,41.43449594,96.31140594,6.903497284,62.62377075,6,6.866666667,12.43333333,69.13333333,18.4,,
,,,63,63,53,46.33319278,97.47575715,6.840331669,110.562229,7,11,9.7,70.5,19.8,,
,,,36,61,56,29.51647337,95.26152827,6.782906616,238.5008779,16,9.85,61.2,23.7,15.1,,
,,,33,47,46,43.64403546,97.55498963,6.760028779,132.7923586,8,9.05,37.45,47.85,14.7,,
,,,49,45,53,24.81812649,95.97316688,6.697358157,206.3999208,9,11.2,44.8,36.7,18.5,,
,,,34,67,53,34.96832102,97.24801414,7.004330959,248.8592986,18.5,15.5,17.8,60.6,21.6,,
,,,38,58,47,36.68900858,98.29137016,6.922764459,127.2509777,9,18.56666667,9.066666667,62.1,28.83333333,,
,,,63,50,52,42.05153529,98.87003087,6.771917922,120.9512466,9.333333333,11.9,13.8,72.36666667,13.83333333,,
,,,72,53,47,42.51269487,95.67831626,7.126922679,122.7628653,24.33333333,17.86666667,11.06666667,68.13333333,20.8,,
,,,46,55,50,41.97976436,95.8186875,6.71537297,64.4478499,18,16.2,12.75,67.5,19.75,,
,,,36,67,52,29.26166301,98.88644561,6.887700741,40.35153141,9.666666667,10.93333333,6.6,70.16666667,23.23333333,,
,,,52,58,48,43.62388593,96.69742513,6.950415004,209.8678411,9,10.3,17.85,63.7,18.45,,
,,,41,69,53,28.10418711,95.33651458,6.851036029,59.49373381,11,8.633333333,11.26666667,73.8,14.9,,
,,,36,60,50,30.09879504,97.98712739,6.697755386,117.8201907,6.333333333,7.6,4.833333333,83.33333333,11.83333333,,
,,,46,59,56,36.68009295,95.08339719,7.030132321,98.54047745,9,7.466666667,11.3,74.66666667,14.03333333,,
,,,33,61,53,36.16173659,97.65791967,7.200772271,182.026807,43,16.975,11.275,76.65,12.075,,
,,,67,61,52,33.73970844,95.4176468,6.706973586,207.0735119,16.5,14.35,11.35,69.95,18.7,,
,,,46,56,54,45.26630528,95.04003368,7.139672712,74.876786,21,,58.5,26.7,14.8,,
,,,52,46,49,26.3613428,95.15062561,6.914155503,218.2299187,7,9.3,27.06666667,53.76666667,19.16666667,,
,,,45,49,49,30.26198485,95.93912782,6.829070105,179.2720807,8.666666667,9.566666667,10.8,68.33333333,20.86666667,,
,,,62,45,54,26.20024198,97.63167264,6.964811782,183.49095,18.5,10.2,16.1,64.925,18.95,,
,,,72,67,56,45.845319,99.36725585,6.891938355,78.8099639,14,12.06666667,7.266666667,71.63333333,21.13333333,,
,,,61,61,53,46.73277756,97.7643159,6.806927715,103.8235658,13.5,7.35,50.9,39.05,10.05,,
,,,62,57,52,45.01718746,97.5681326,7.046026322,165.7412972,19.66666667,13,26.73333333,58.43333333,14.83333333,,
,,,44,59,48,35.81154879,96.73383536,7.039852598,136.8277041,8,12.25,45.4,42.85,11.7,,
,,,37,65,48,33.92096591,96.24543824,7.162042336,48.83810592,7,11.75,11.525,68.625,19.85,,
,,,36,64,49,44.31906181,94.54056262,6.864975243,199.3096432,27.66666667,10.7,2.833333333,75.46666667,21.7,,
,,,38,53,47,45.52576094,99.6920619,6.862762114,214.4103848,10,7,9.8,78.4,11.8,,
,,,41,63,53,30.94271425,99.36860605,6.879056662,63.68794608,7.666666667,7.333333333,18.9,69.16666667,11.93333333,,
,,,39,51,48,46.09584291,98.59821015,6.739060145,211.8529059,10,6.6,18.73333333,67.76666667,13.5,,
,,,35,46,47,31.24721959,98.66675751,7.044627148,209.4083305,10,9.5,48.4,27.16666667,24.43333333,,
,,,36,47,49,43.9152006,95.9412097,7.009435349,181.527598,8.666666667,5.833333333,29.4,60,10.56666667,,
,,,51,53,51,27.41817882,97.84152313,6.96539775,97.26336657,16.33333333,16,6.3,68.8,24.9,,
,,,42,64,50,37.8017775,95.61445431,6.878802798,163.9069365,25.66666667,17.1,3.433333333,74.4,22.16666667,,
,,,70,51,50,26.13540561,96.89136519,6.77450794,63.35298768,15,11.26666667,2.7,79.86666667,17.43333333,,
,,,52,45,53,33.36579304,94.72729254,6.936025817,54.01872359,19,10.25,24.25,66,9.7,,
,,,67,62,51,34.11526533,95.89193618,6.720193122,79.27201575,27.66666667,13.03333333,20.73333333,70.83333333,8.433333333,,
,,,42,48,48,45.93904404,95.73445854,6.696566828,246.3613268,5.333333333,12.8,6.8,63.33333333,29.86666667,,
,,,44,52,49,24.73206206,99.03594515,6.961233956,231.5153161,86,14.9,60.6,21.95,17.45,,
,,,51,54,52,26.61316907,98.60088154,6.876876141,135.1694525,10.33333333,6.066666667,33.96666667,56.86666667,9.166666667,,
,,,61,61,50,46.39575145,98.01951218,7.14974171,114.778071,14.33333333,8.466666667,46.13333333,45.46666667,8.433333333,,
,,,65,57,48,28.70867842,95.2914897,7.070068065,144.6656444,28,13.36666667,22.36666667,61.1,16.56666667,,
,,,72,64,53,32.54952983,97.78292783,6.781034385,75.95295,14,11.8,17.13333333,67.36666667,15.5,,
,,,65,49,53,30.65074475,97.88774734,6.954300037,115.8163936,7.5,8.2,5.7,75.1,19.2,,
,,,42,63,48,34.77540176,98.15283284,7.100314729,71.73759526,13,7.35,15.2,72.55,12.25,,
,,,65,57,51,46.04974283,99.37503429,6.922366782,41.5856585,10.25,7.95,25.8,48.85,25.35,,
,,,47,57,50,32.21527516,94.86273673,7.032646925,75.24521981,6.666666667,8.466666667,11.4,69.43333333,19.16666667,,
,,,68,68,48,25.350571,98.2910835,7.119668686,87.53393983,8.666666667,6.3,24.93333333,63.93333333,11.16666667,,
,,,56,66,53,38.17404045,97.97174041,6.783690555,141.3381168,1,9.3,81.1,1.6,17.3,,
,,,71,66,53,29.65985389,99.16070999,7.032125085,82.83061083,15.5,7.5,39.15,48.5,12.35,,
,,,69,67,50,37.73702569,97.00197105,7.026427827,149.8488208,33,21.2,82.25,8.8,8.95,,
,,,47,56,48,24.79035773,95.32762216,6.856152596,161.6892093,9,6.3,28.76666667,58.3,12.93333333,,
,,,58,49,53,35.40315475,96.86457419,6.97349636,88.1300769,3.5,3.5,73.45,21.2,5.35,,
,,,72,49,54,40.08443758,94.97216199,7.141824035,172.3458448,9,4.1,78.85,15.7,5.45,,
,,,46,46,46,41.4434423,99.47294158,6.776824543,218.142147,7.5,4.8,83.35,10.7,5.95,,
,,,52,59,48,34.85761177,97.38633926,7.135755138,93.7942847,8.333333333,5,65.8,26.33333333,7.833333333,,
,,,54,50,54,41.06907678,97.75897525,7.195378205,210.2735346,27,25.45,12.3,46.65,41.05,,
,,,37,67,46,45.94157734,94.59920549,6.810802432,234.8466111,15.66666667,17.3,24.6,41.13333333,34.23333333,,
,,,70,68,53,27.45076765,97.38226639,7.017784889,52.95477913,20.33333333,19.4,7.166666667,73.36666667,19.46666667,,
,,,34,54,53,40.22022697,96.59727383,7.176792388,159.6577388,5.5,3.95,42.7,50.55,6.75,,
,,,34,54,52,31.67969125,97.81424941,6.77119974,62.68710535,11,11.75,5.3,77.5,17.2,,
,,,50,61,48,27.12189039,97.68014632,7.007187814,174.4012337,10,12.625,10.375,70.85,18.775,,
,,,41,68,54,27.74514109,97.67475653,7.173904098,241.8202079,9,7,73.5,16.7,9.8,,
,,,51,60,46,35.06171599,99.30246271,6.967139698,240.4795923,6.333333333,12.76666667,44.36666667,41.8,13.83333333,,
,,,50,56,55,31.05491012,94.71416622,6.816234273,126.8069869,4,4.9,52.9,36.05,11.05,,
,,,71,65,50,42.80469838,94.67866625,6.72292331,92.11877372,10,7.3,56.95,29.45,13.6,,
,,,55,54,56,35.65577846,95.81534784,6.910958868,234.496633,20,27.96666667,8.066666667,58.86666667,33.03333333,,
,,,40,60,53,33.4138544,99.68722447,6.819351778,46.44279118,10.5,14.75,33.6,43.9,22.45,,
,,,59,63,56,28.55173551,97.60646816,6.781273314,62.50689682,18,13.2,26.03333333,58.1,15.86666667,,
,,,53,56,56,26.43465354,94.6546878,6.876699557,108.4103158,24.33333333,14.33333333,37.56666667,43.5,18.93333333,,
,,,58,64,46,40.87580028,98.67248961,6.953837904,218.0908814,10,10.3,17.5,68,14.5,,
,,,56,65,53,39.12743612,98.48478596,7.073580771,104.4218596,15,12.46666667,53.13333333,31.16666667,15.7,,
,,,60,54,48,27.87752097,98.37567256,6.944764728,240.6863901,7.5,6.6,6.2,81.6,12.15,,
,,,70,69,55,33.49085386,97.39841122,7.195815506,54.77830202,4.333333333,3.7,52.8,40.4,6.8,,
,,,44,58,56,42.90922272,99.06865711,7.18847531,149.1199989,9.5,10.95,12.1,67.8,20.1,,
,,,45,63,48,41.29081305,96.15980376,7.030434725,102.2708231,8.5,15.85,6.4,70.2,23.45,,
,,,37,66,50,44.20523166,95.70842379,6.815578674,239.7427554,21,19,21,55.75,23.25,,
,,,58,58,56,39.62800536,96.38401674,6.748449417,188.5181422,15,6.55,55.1,37.45,7.45,,
,,,41,63,54,24.62326993,95.62723318,6.796826114,208.3357976,21.5,8.125,29.575,61.7,8.725,,
,,,20,29,30,28.63614175,97.5035974,6.612619279,224.5903664,5.333333333,6.7,25.46666667,60.86666667,13.66666667,,
,,,39,22,29,27.40584973,99.02957789,5.912256204,224.3206759,7,8.75,5.85,75.5,18.65,,
,,,15,27,34,30.09922305,100.4304801,5.857582156,151.0761899,18,10,17.975,65.525,16.5,,
,,,4,20,36,26.78089264,96.11406968,6.482472234,179.8248944,10,14.6,3.2,73.5,23.3,,
,,,12,17,36,29.74383487,104.6280165,6.573434729,181.6942283,9.333333333,8.233333333,10.53333333,74.2,15.23333333,,
,,,9,10,33,31.30716109,99.86859432,5.708434213,184.7624496,12.66666667,14.36666667,10.36666667,71,18.63333333,,
,,,41,4,32,28.99844087,98.38478943,5.71852208,150.9502632,8.5,10.45,21.15,64.3,14.5,,
,,,36,5,28,27.65657139,95.47302936,6.036562695,147.8888994,6,5.2,70.95,23.5,5.55,,
,,,33,29,30,28.44681074,95.53548471,5.725571275,178.8116076,12.33333333,7.5,25.86666667,63.86666667,10.26666667,,
,,,27,6,36,30.37199154,104.1478587,5.724443061,189.6711349,7.333333333,4.8,28.43333333,55.1,16.46666667,,
,,,18,17,27,30.42702346,96.40386753,5.735416904,145.5414413,15.5,10.9,4.2,83.85,11.95,,
,,,28,9,34,30.25209003,101.7833195,6.252839396,198.8234862,15.33333333,9.833333333,16.2,68.4,15.4,,
,,,29,7,33,28.89693827,101.2847738,5.796696365,144.3331315,10.33333333,5.466666667,31.43333333,57.33333333,11.2,,
,,,39,17,31,29.56999847,104.3159766,6.576430705,157.9171537,6,10.73333333,25.56666667,46.76666667,27.66666667,,
,,,21,14,35,28.13720048,104.6409961,5.856465738,215.9195049,16.66666667,6.9,44.6,46.63333333,8.733333333,,
,,,2,18,34,29.03188296,99.99987888,6.42149217,204.7206567,12,5.65,41.15,50.45,8.4,,
,,,33,19,27,27.35527549,102.4942962,6.636463701,199.7936345,10.5,10.75,38.6,51.35,10.05,,
,,,11,16,33,27.76598278,98.07576138,6.017587529,172.0540491,9.5,23.6,4.65,50.75,44.6,,
,,,24,10,30,29.9961724,99.76712123,6.13441526,218.0055713,7,9.8,2.2,81.7,16.1,,
,,,33,5,27,31.16759268,95.87471075,5.913608396,157.2388553,4.5,6,15.2,73,11.8,,
,,,36,5,31,28.97862296,101.8516327,6.126792848,171.7575545,15,21,7.733333333,68.5,23.76666667,,
,,,26,5,33,30.08113999,94.51821252,6.578679589,172.4813641,14,14.4,8.25,73.6,18.2,,
,,,3,7,27,29.43958453,98.89903607,5.72979927,156.6732553,65.33333333,27.76666667,62,17.76666667,20.23333333,,
,,,33,12,34,29.57303378,100.2620156,6.035510282,205.5463111,11.5,13.95,5.8,73.55,20.65,,
,,,12,8,29,31.04344882,98.71065107,6.471443725,150.0500312,12,6.9,51.06666667,45.03333333,3.9,,
,,,38,26,27,28.44502891,100.5786929,6.442130581,171.6262299,6.5,9.3,21.55,63.7,14.75,,
,,,40,23,34,30.26928507,101.8541623,6.153068718,142.9403233,14,11.05,11.85,71.05,17.1,,
,,,13,5,26,30.70006335,101.4851111,6.264015094,178.9635457,12.5,8.85,31.6,54.6,13.8,,
,,,18,13,31,31.78896478,101.1200854,6.565907587,209.8453993,15.33333333,15,9.766666667,71.56666667,18.66666667,,
,,,35,13,36,29.04905855,101.4967297,6.208538386,149.2433497,9.333333333,15.5,8.5,67.7,23.8,,
,,,18,5,30,31.33735791,96.55395664,6.044333634,132.1491176,24,10.35,13.9,77.4,8.7,,
,,,34,10,32,26.82353005,97.97980969,6.392109587,134.8419069,7.333333333,7,21.33333333,63.96666667,14.7,,
,,,40,13,31,28.80920992,95.7611132,5.737867748,194.9022136,9,9.7,23.66666667,53.86666667,22.46666667,,
,,,10,5,34,30.25750588,98.32999329,6.278118843,171.9457959,8,8,30.66666667,54.46666667,14.86666667,,
,,,25,5,34,31.22294841,97.36693283,6.206563282,204.9603677,15,21.8,5.55,61.1,33.35,,
,,,31,24,36,30.3425327,96.22734764,5.709160013,160.7306991,19.66666667,10.06666667,35.7,49.2,15.1,,
,,,26,13,34,31.43737588,97.93943969,6.557206138,218.5241851,7,8.85,26.45,61.45,12.1,,
,,,34,11,31,27.16987967,102.9939876,5.747240358,218.080385,12,6.5,53.66666667,34.96666667,11.36666667,,
,,,32,24,32,28.15459579,103.5515043,5.979114019,208.1181381,14,9.233333333,26,57.66666667,16.33333333,,
,,,16,20,36,31.59176463,96.50744585,6.304635671,194.3100272,7.333333333,3.9,49.2,42.26666667,8.533333333,,
,,,29,21,30,30.85039899,96.78028871,6.180256106,145.4172387,7.333333333,12.1,20.7,51.03333333,28.26666667,,
,,,42,4,30,30.47836049,102.6570873,5.995608155,160.389421,12,14.9,13.55,57.9,28.55,,
,,,19,10,33,30.75194268,98.06660324,5.789355808,156.7650823,,,29.7,48.63333333,21.66666667,,
,,,32,29,36,26.75933459,100.3718522,6.181994512,165.8092179,11.75,,55.95,30.3,13.75,,
,,,30,9,31,31.95991924,95.70459593,6.494912738,192.7678575,9.8,,16.7,64.95,18.35,,
,,,41,6,30,29.47072336,99.32040427,6.553420434,150.2012138,5.8,,4.05,71.6,24.35,,
,,,34,19,36,28.37818084,103.3013905,5.756315049,144.6261698,12.8,,7.65,76.875,15.475,,
,,,9,14,33,26.78758216,100.6922696,6.367699745,174.796583,8.6,,45.26666667,44.83333333,9.9,,
,,,31,16,30,31.24822553,100.4534719,6.138277984,211.2506267,6.3,,1.3,68.15,30.55,,
,,,36,14,35,28.95234309,95.6603589,5.847601158,224.7006953,16.25,,22.6,47.75,29.65,,
,,,16,22,26,28.01851056,101.8146981,5.780486481,135.4186222,5.866666667,,74.26666667,19.66666667,6.066666667,,
,,,20,18,30,29.52533224,97.10945586,6.392260074,162.8432736,5.333333333,,73.73333333,21.33333333,4.933333333,,
,,,9,20,36,27.56332478,99.39122138,5.937756438,131.2451414,8.65,,73.65,18.8,7.55,,
,,,26,26,35,30.90013404,99.86886331,6.389477821,145.0583117,7.45,,15.95,63.05,21,,
,,,41,28,30,28.36472214,99.20835271,6.32797258,199.8778403,21.5,,13.25,57.4,29.35,,
,,,31,7,29,28.75130218,96.3117357,6.283442382,214.4128874,9.1,,5.65,69.25,25.1,,
,,,12,23,28,29.50293362,99.65009982,5.879661889,145.9298935,6.3,,81.45,15.25,3.3,,
,,,2,28,33,30.02326308,103.2854534,6.044303534,171.6516396,7.35,,6.333333333,68,25.66666667,,
,,,34,10,32,31.58224367,97.19317507,6.655062602,131.2116167,6.55,,7.05,72.4,20.55,,
,,,39,9,33,30.99060536,99.92150357,6.350037401,222.803013,8,,4.35,77.6,18.05,,
,,,22,28,28,26.85590526,96.97904463,6.228455672,157.7592626,,34.5,3.566666667,24.5,71.93333333,,
,,,33,28,36,29.09033417,96.80902115,6.32121558,141.3220576,,20.75,13.8,47.25,38.95,,
,,,19,29,28,31.06279576,95.33048555,6.070847877,205.5720367,,,6.15,82.6,11.25,,
,,,3,11,31,29.69709886,100.7437602,5.729090545,131.0900076,18.06666667,,6.9,75.8,17.3,,
,,,8,12,30,29.22336608,104.9675131,6.007586269,201.8258633,10.35,,1.65,71.65,26.7,,
,,,17,27,33,30.86169939,104.6254495,6.40512903,224.4016682,5.45,,21.45,52.65,25.9,,
,,,29,23,30,28.47723103,101.8216584,6.326270956,191.006688,,,11.9,62.9,25.2,,
,,,5,22,31,31.78053221,100.4404208,6.261171456,215.1968037,,,14,40.5,45.5,,
,,,10,25,27,27.33593062,96.22404567,5.873559301,212.867626,,32.73333333,1.4,41,57.6,,
,,,22,27,27,28.22636945,96.07377128,5.714022692,167.0470997,10.8,,23.56666667,48.93333333,27.5,,
,,,28,17,28,29.38121302,97.55273318,6.011157629,142.1430003,28.55,,18.05,41.55,40.4,,
,,,3,5,36,28.91428048,100.5053221,6.41861265,147.1682459,7.85,,17.45,67.65,14.9,,
,,,29,29,32,31.01443477,95.27665132,5.889664005,148.8398374,18.53333333,,13.65,68.1,18.25,,
,,,25,6,35,27.93289763,96.10042275,6.027599348,134.1279669,11.5,,10,70.95,19.05,,
,,,2,25,32,26.82567543,99.77264633,5.714371271,192.9036306,10.05,,38.8,39.4,21.8,,
,,,40,5,26,27.33810702,101.7742612,6.340946877,191.2996157,,4.566666667,67.36666667,17.43333333,15.2,,
,,,27,11,27,30.56961667,100.46302,6.629403838,134.8370348,,15.2,16.43333333,62.33333333,21.23333333,,28.33333333
,,,42,4,33,27.89501563,101.5388034,6.160604683,143.533473,,3.833333333,70.9,22.3,6.8,,20.1
,,,2,18,32,27.30416726,99.10341593,6.460111418,178.7297725,5.05,,,6.05,3.65,,
,,,28,8,33,27.76546895,99.4755354,6.664579582,144.1571109,9.1,,,4.85,1.3,,
,,,37,29,35,30.27829975,100.1817897,6.325747061,182.4482352,8.166666667,,,6.866666667,2.533333333,,
,,,21,29,31,31.63507611,95.97941122,6.001172599,224.8315729,,7.1,59.45,22.4,18.15,,
,,,33,12,34,31.77848992,99.97285612,6.532737625,148.3003692,2.833333333,,,3.033333333,0.633333333,,
,,,19,28,27,27.97153494,97.9483606,6.254054267,195.4115025,5.1,,,2.45,1.65,,
,,,4,29,31,27.82187384,99.53998339,6.520983266,209.540094,4,,,2.5,0.4,,
,,,32,12,26,29.05174272,96.06333942,6.605580177,164.9182225,24,,,4.8,1,,
,,,10,14,34,31.00131029,103.003541,5.666627493,213.9011021,37,,,8.3,3.133333333,,
,,,20,11,36,27.96935537,101.2050981,6.528882499,131.3387935,503.5,,,,,,
,,,10,27,31,27.30231782,99.05138682,6.196142406,135.1272491,,4.65,63.85,24.15,12,,
,,,42,21,30,29.48729328,104.9809698,5.907425236,174.6256481,3.366666667,,,0.3,0.4,,
,,,29,9,34,29.7581212,102.3583108,6.659883523,154.0621221,7.4,,,1.8,0.7,,
,,,23,19,32,27.39236061,104.7102109,6.031121327,165.8248732,3.866666667,,,0.3,0.6,,
,,,5,8,36,28.80056869,104.8390522,6.508109562,225.6323656,552.55,,,,,,
,,,24,15,28,31.22237551,94.78575002,6.186988528,188.9252083,,19.35,40.35,42.25,17.4,,26.85
,,,29,7,31,28.29722067,103.2143467,6.188637871,221.2258168,,3.65,96.1,1,2.9,,26.85
,,,24,7,34,30.42622963,100.6782427,5.835758758,203.9283708,5.633333333,,,4.966666667,6.533333333,,
,,,30,26,33,30.96686646,97.65114463,5.93755395,191.7723087,,,71.7,18.75,9.55,,
,,,25,20,27,28.30672949,98.12294768,6.07854041,149.2220255,13.65,,,5.95,1.05,,
,,,39,4,35,27.60054868,98.53358149,5.952403646,152.4238712,21.55,,,83.55,10.9,,
,,,21,25,30,28.81661881,103.7432929,5.841695758,166.5712879,16,,,13.7,8.6,,
,,,135,46,25,26.11044917,83.15718601,7.448264508,90.8022356,10.1,,,1.65,0.4,,
,,,138,35,21,24.71267325,89.10589492,7.133174748,71.29581071,24.6,,,4.9,2.3,,
,,,106,46,19,25.64322934,80.82581553,7.862440534,90.75616738,4.766666667,,,3.966666667,1.266666667,,
,,,135,46,24,26.62949774,79.40244017,7.032175308,89.76050416,27.5,,,17.3,2.4,,
,,,128,37,24,27.13780842,87.81439881,6.362017918,88.43618918,16.2,,,5.7,2.25,,
,,,128,49,20,26.4231908,85.82268198,6.827584521,78.58494391,6.833333333,,,1.6,0.3,,
,,,115,40,21,26.75183912,84.56664109,7.474583898,96.32600992,5.9,,,2.366666667,1.4,,
,,,123,44,23,24.03158943,85.37215078,6.637098947,64.23026638,5.65,,,1.4,1.3,,
,,,123,46,17,25.25803521,83.26051806,7.954937356,72.49800885,5.666666667,,,20.03333333,20.2,,
,,,131,59,23,26.30544866,83.0802438,6.125872047,71.94608134,3.6,,,1.033333333,0.533333333,,
,,,109,44,26,24.70265483,87.73323453,7.444577881,71.84080724,4.3,,,1.633333333,1.1,,
,,,124,58,19,25.14510614,87.816634,6.406053157,79.81328183,11.25,,,5.85,5.95,,
,,,142,37,16,25.83760597,79.67713528,6.202082709,69.91563467,9.1,,,1.1,0.45,,
,,,104,48,22,26.42167626,89.08643577,6.440943965,89.799462,21.76666667,,,7,9.266666667,,
,,,113,39,26,26.19862044,88.67178615,6.373079473,90.94342484,6.5,,,17.45,14.35,,
,,,133,34,19,26.20550492,86.35636599,7.269424167,64.02949379,8.5,,,12.6,20.4,,
,,,137,42,17,25.1234597,85.81701606,6.922063262,86.76287924,4.15,,,4.05,3.2,,
,,,102,45,19,25.87887283,79.84414156,6.624640191,69.08056728,5.6,,,6.95,7.95,,
,,,125,38,25,26.75807952,82.08849732,7.676699452,86.06411872,26.4,,,6.6,21.8,,
,,,119,55,16,27.81184046,80.90707233,7.589305973,89.1188212,7.95,,,6.5,2.55,,
,,,123,35,25,25.32109361,85.77560342,7.572973944,99.36898373,13.4,,,3.266666667,1.8,,
,,,103,57,19,27.4657384,85.45008516,6.85170801,78.59595817,5.15,,,4.85,1.05,,
,,,109,41,25,23.58935777,88.86127217,6.328970749,86.00758678,19.9,,,1.25,0.85,,
,,,102,40,23,23.98990846,88.78584438,7.538366227,93.46595573,6.5,,,14.35,2.7,,
,,,127,38,22,26.7837003,86.32340429,8.193268204,95.0191318,6.8,,,8.3,8.8,,
,,,107,59,24,25.18107383,81.07790832,6.393881722,87.54004943,1.966666667,,,0.866666667,0.4,,
,,,104,45,20,24.36471735,86.72929724,6.829935457,81.49543437,6,,,1.85,3.05,,
,,,133,48,23,27.28337613,83.9739158,7.526126382,67.05961949,31.9,,,11.6,9.55,,
,,,141,34,16,27.01608653,87.63616544,6.075241835,86.55517751,3.5,,,6.5,7.15,,
,,,110,35,20,24.37727088,81.38796759,7.4557239,64.61444234,4.866666667,,,0.933333333,0.866666667,,
,,,120,44,24,25.00637534,81.30358895,8.216980763,71.67870701,52.7,,,3.2,0.666666667,,
,,,109,50,23,26.60620036,82.13184856,6.162568172,79.56866268,5.8,,,1.85,2.2,,
,,,127,59,18,25.83393188,88.74170851,6.98929568,80.36146974,12.7,,,19.4,54.45,,
,,,115,36,21,26.78531238,82.99587154,7.61524439,97.10087029,17.75,,,9.4,5.35,,
,,,133,51,17,25.31324765,88.69981573,6.680650322,88.54479121,4.95,,,1.45,1.15,,
,,,117,47,17,27.33164898,88.29691286,7.391213011,88.94245493,2.95,,,0.85,0.35,,
,,,115,37,26,23.54091101,83.44634533,7.609913865,90.42224164,25.25,,,9.95,3.65,,
,,,113,40,19,25.29831406,82.03215993,6.288560136,80.96157332,3.5,,,1.3,0.6,,
,,,113,52,20,25.6418653,81.92901306,6.612122652,84.63148859,148.1666667,,,2.4,3,,
,,,124,47,17,26.3800556,79.41682434,6.49681343,61.82980133,21.63333333,,,3.4,3.366666667,,
,,,110,45,18,26.00292579,89.12052422,7.140181296,65.0247867,4.1,,,0.95,1.25,,
,,,134,40,23,25.99185071,85.07576074,8.045191726,90.41694635,5.666666667,,,4.6,1.3,,
,,,105,41,18,25.99533148,88.84604008,6.723367911,81.05902285,4.5,,,1.4,1.3,,
,,,135,49,26,27.52232645,85.25649516,7.796538239,99.93100821,12,,,4.6,8.933333333,,
,,,129,36,19,26.6180012,80.11552892,7.252297553,91.9223468,527.1,,,,,,
,,,112,38,26,24.18854963,81.20977202,7.42505932,75.13617229,13.2,,,2.4,1.45,,
,,,133,37,20,25.53890989,79.46756715,7.018772204,90.4547185,4.45,,,2.35,0.3,,
,,,110,37,25,25.04894071,80.26028805,7.665483573,78.82199603,543.1,,,,,,
,,,124,39,18,26.71191622,85.38261499,7.060195726,80.03995829,34.95,,,5.65,20.6,,
,,,113,49,16,26.92997538,84.31869406,8.121086989,84.62419032,13.65,,,5.35,14.8,,
